review_id,date,city,platform,category,brand,delivery_time,order_context,raw_text,star_rating,cart_value_inr,surge_fee_paid,x,y,z,cluster
c5d6e7f8-a9b0-4c1d-2e3f-4a5b6c7d8e9f,12/11/2025,Delhi,Swiggy Instamart,Home Care,Surf Excel,10,House Party Kalesh,Bhai 10 mins and Surf Excel is here. Saved the carpet kalesh! Systumm ek number.,5,750,False
e8f9a0b1-c2d3-4e4f-5a6b-7c8d9e0f1a2b,28/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,35,Mumbai Monsoon,Full melt ho gaya in 35 mins rain. Magnum is drinkable now. Khali-pili waste of money.,2,550,False
b1c2d3e4-f5a6-4b7c-8d9e-0f1a2b3c4d5e,02/06/2025,Pune,Snacking,Kurkure,13,Viman Nagar Student Party,Naad khula speed for our party munchies. Kurkure reached in 13 mins. Bhaari service.,5,350,False
d4e5f6a7-b8c9-4d0e-1f2a-3b4c5d6e7f8a,14/09/2025,Hyderabad,Zepto,Home Care,Vim,9,Biryani Side-hustle,Hau 9 mins delivery. Needed Vim to clean the biryani handi. Kirak speed zabardast!,5,180,False
a7b8c9d0-e1f2-4a3b-4c5d-6e7f8a9b0c1d,12/03/2025,Bangalore,Swiggy Instamart,Ice Cream,Kwality Wall's,14,Indiranagar Party,Macha 14 mins and ice cream was perfectly frozen. Bombat delivery in Indiranagar traffic.,5,800,False
c0d1e2f3-a4b5-4c6d-7e8f-8a9b0c1d2e3f,30/10/2025,Delhi,BigBasket Now,Personal Care,Pepsodent,48,Delhi Smog,Challan kat gaya delivery ka. 48 mins wait for Pepsodent and surge fee? Bhai scam hai.,1,190,True
e3f4a5b6-c7d8-4e9f-0a1b-2c3d4e5f6a7b,25/05/2025,Pune,Home Care,Surf Excel,14,Hinjewadi Commute,Vishesh speed on FC road. Surf Excel reached in 14 mins. Bhaari Pune service!,5,580,False
b6c7d8e9-f0a1-4b2c-3d4e-5f6a7b8c9d0e,15/07/2025,Mumbai,Blinkit,Snacking,Lays,55,Mumbai Monsoon,55 mins and surge fee for Lays? Mumbai rains are bad but this platform is kachra.,1,250,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/02/2025,Hyderabad,Zepto,Personal Care,Pepsodent,10,Banjara Hills Guest,Kirak delivery to Banjara Hills. Pepsodent reached in 10 mins. Zabardast speed.,5,150,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,18/04/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,12,Pre-Standup Breakfast,Macha 12 mins for Kurkure in Indiranagar. Sakkath fast and fresh. Bombat!,5,160,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,12/12/2025,Delhi,Zepto,Personal Care,Dove,46,Delhi Smog,Bhai 46 mins for Dove with surge fee? System hang hai Blinkit ka. Kalesh delivery.,2,380,True
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,28/03/2025,Pune,Ice Cream,Kwality Wall's,15,FC Road Shopping Break,Naad khula! Kwality Wall's was frozen and reached in 15 mins. Solid.,5,420,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,BigBasket Now,Ice Cream,Magnum,35,Mumbai Monsoon,Magnum full melt ho gaya in 35 mins rain. Mumbai Monsoon is tough but delay is kachra.,2,550,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/01/2025,Hyderabad,Zepto,Snacking,Lays,10,Charminar Visit Prep,Hau delivery in 10 mins. Lays is fresh. Kirak service for Charminar outing.,5,220,False
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/06/2025,Bangalore,Blinkit,Home Care,Vim,49,HSR Layout Rush,Simply waste guru. 49 mins and surge fee? HSR traffic is no excuse. Adjust maadi.,2,220,True
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,14/11/2025,Delhi,Zepto,Snacking,Kurkure,12,IPL at Kotla,Oye hoye swaad! Kurkure reached in 12 mins. Systumm set hai for final.,5,300,False
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,02/12/2025,Pune,Home Care,Surf Excel,14,Hinjewadi Commute,Vishesh timing in Hinjewadi. Surf Excel reached in 14 mins. Bhaari performance!,5,580,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,21/07/2025,Mumbai,Blinkit,Snacking,Maggi,52,Mumbai Monsoon,52 mins for Maggi and surge fee? Mumbai rains bad but delivery kachra hai.,1,210,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/01/2025,Hyderabad,Zepto,Personal Care,Dove,9,Charminar Visit Prep,Hau 9 mins Kirak! Dove reached before we started for Charminar. Zabardast!,5,380,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,14/03/2025,Bangalore,Swiggy Instamart,Ice Cream,Magnum,13,Pre-Standup Breakfast,Macha 13 mins and Magnum was frozen. Indiranagar service is sakkath. Bombat!,5,450,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,30/09/2025,Delhi,Blinkit,Home Care,Surf Excel,47,Late Night Kalesh,Bhai 47 mins wait with surge fee? System hang ho gaya platform ka. Bakwas.,2,600,True
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,15/05/2025,Pune,Personal Care,Pepsodent,12,FC Road Shopping Break,Naad khula speed. Pepsodent reached in 12 mins on FC road. Bhaari service!,5,190,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Zepto,Ice Cream,Magnum,36,Mumbai Monsoon,Magnum melt in Mumbai rains. 36 mins is too slow. Paisa vasool nahi hua.,2,480,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,12/04/2025,Hyderabad,BigBasket Now,Snacking,Lays,10,IT Raid Scenario,Hau 10 mins only! Lays reached fast while we were tense. Kirak timing.,5,250,False
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/10/2025,Bangalore,Swiggy Instamart,Home Care,Vim,58,Silk Board Jam,Simply waste guru. 58 mins wait and surge fee? Adjust maadi is not working.,1,180,True
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,28/08/2025,Delhi,Blinkit,Snacking,Maggi,11,House Party Kalesh,Bhai 11 mins flat. Maggi saved the kalesh scene at home. Systumm set!,5,200,False
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,05/01/2025,Pune,Snacking,Kurkure,13,Viman Nagar Student Party,Vishesh speed for Kurkure. Reached party in 13 mins. Solid Pune vibe!,5,160,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,22/07/2025,Mumbai,Swiggy Instamart,Home Care,Vim,42,Mumbai Monsoon,42 mins wait and surge fee for Vim? Platform is ekdum kachra in rains.,2,280,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,14/09/2025,Hyderabad,Zepto,Personal Care,Pepsodent,10,Banjara Hills Guest,Kirak speed! Pepsodent reached Banjara Hills in 10 mins. Zabardast delivery.,5,150,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,18/02/2025,Bangalore,BigBasket Now,Snacking,Maggi,15,Indiranagar Party,Macha 15 mins for Maggi in Indiranagar. Sakkath fast and ek number service.,5,180,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,12/11/2025,Delhi,Zepto,Home Care,Surf Excel,51,Delhi Smog,Bhai 51 mins wait with surge fee? System hang hai Blinkit ka. Scam delivery.,1,650,True
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,30/03/2025,Pune,Snacking,Lays,14,Ganpati Visarjan,Naad khula speed during visarjan. Lays reached in 14 mins. Bhaari effort!,5,200,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,38,Mumbai Monsoon,Kwality Wall's full melt. 38 mins in Mumbai Monsoon is kachra service. Waste.,2,420,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/05/2025,Hyderabad,Swiggy Instamart,Snacking,Kurkure,12,Late Night Biryani Supplement,Hau 12 mins flat! Kurkure for the midnight munchies. Kirak zabardast speed.,5,150,False
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/01/2025,Bangalore,Zepto,Personal Care,Dove,55,Peak HSR Hour,Simply waste 55 mins and surge fee? HSR traffic guru but platform is slow.,1,420,True
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,14/03/2025,Delhi,BigBasket Now,Snacking,Lays,11,IPL at Kotla,Oye hoye swaad! Lays reached in 11 mins. Systumm set hai match ke liye.,5,220,False
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,12/12/2025,Pune,Home Care,Vim,14,FC Road Shopping Break,Vishesh speed on FC road. Vim reached in 14 mins. Bhaari Pune service!,5,180,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,21/08/2025,Mumbai,Zepto,Snacking,Lays,45,Mumbai Monsoon,45 mins wait + surge fee? Khali-pili kachra experience. Public pagal hai.,2,160,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/04/2025,Hyderabad,Blinkit,Home Care,Surf Excel,9,Gachibowli Power Cut,Kirak speed! Surf Excel reached in 9 mins during power cut. Zabardast!,5,580,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/11/2025,Bangalore,Swiggy Instamart,Personal Care,Pepsodent,10,Pre-Standup Breakfast,Macha 10 mins and Pepsodent was here. Sakkath fast Indiranagar delivery. Bombat!,5,160,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/09/2025,Delhi,Zepto,Ice Cream,Magnum,12,Gurgaon Office Lunch,Oye hoye Magnum reached in 12 mins. Systumm hang ho gaya speed dekh ke.,5,500,False
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,02/06/2025,Pune,Snacking,Maggi,13,Viman Nagar Student Party,Naad khula! Maggi reached Viman Nagar in 13 mins. Bhaari and vishesh timing.,5,210,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Magnum,34,Mumbai Monsoon,Magnum is a shake now. 34 mins in Mumbai Monsoon is fail. Kachra service.,2,500,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,16/07/2025,Hyderabad,Zepto,Snacking,Lays,41,Summer Heat,Baigan timing! 41 mins wait and surge fee? Poti panna delivery for Lays.,1,220,True
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/11/2025,Bangalore,Blinkit,Home Care,Surf Excel,65,Silk Board Jam,Adjust maadi? 65 mins and surge fee is simply waste guru. HSR is slow.,1,700,True
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,12/04/2025,Delhi,Zepto,Snacking,Kurkure,10,Late Night Kalesh,Bhai 10 mins flat. Kurkure saved the kalesh scene at home. Systumm set!,5,340,False
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,08/02/2025,Pune,Home Care,Vim,12,Hinjewadi Commute,Vishesh speed in traffic. Vim reached in 12 mins. Solid Pune service.,5,180,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,15/07/2025,Mumbai,Zepto,Snacking,Maggi,44,Mumbai Monsoon,44 mins wait + surge fee? Khali-pili waste of money. Mumbai rains sucks.,2,200,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,12/03/2025,Hyderabad,Blinkit,Personal Care,Dove,9,Biryani Side-hustle,Kirak speed! Dove reached in 9 mins while cooking biryani. Zabardast!,5,450,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/04/2025,Bangalore,Zepto,Ice Cream,Kwality Wall's,15,Indiranagar Party,Macha 15 mins and ice cream was cold. Indiranagar service is sakkath. Bombat!,5,600,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/10/2025,Delhi,Swiggy Instamart,Personal Care,Pepsodent,48,Delhi Smog,Bhai 48 mins and surge fee? System hang ho gaya platform ka. Scam delivery.,2,150,True
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,15/05/2025,Pune,Snacking,Lays,12,FC Road Shopping Break,Naad khula speed. Lays reached in 12 mins. Bhaari delivery!,5,150,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Snacking,Kurkure,62,Mumbai Monsoon,62 mins + surge fee? Platform kachra hai. Paisa vasool nahi hua.,1,250,True
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/08/2025,Hyderabad,Swiggy Instamart,Ice Cream,Magnum,10,Late Night Cravings,Hau 10 mins and Magnum was frozen. Kirak speed for midnight cravings.,5,450,False
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,14/02/2025,Bangalore,Zepto,Home Care,Surf Excel,12,Pre-Standup Breakfast,Macha 12 mins and Surf Excel is here. Sakkath speed in Indiranagar. Bombat!,5,580,False
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,05/11/2025,Delhi,Swiggy Instamart,Personal Care,Dove,55,Delhi Smog,Oye kalesh! 55 mins wait after surge fee? Bhai platform is total scam.,1,380,True
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,02/09/2025,Pune,Snacking,Maggi,11,Viman Nagar Student Party,Vishesh delivery speed! Maggi reached in 11 mins. Naad khula Pune vibes.,5,180,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,15/07/2025,Mumbai,Zepto,Home Care,Vim,50,Mumbai Monsoon,50 mins and surge fee? Platform kachra ho gaya hai. Paisa waste.,1,220,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,12/03/2025,Hyderabad,Blinkit,Ice Cream,Kwality Wall's,11,Late Night Biryani Supplement,Hau 11 mins and ice cream reached chilled. Kirak service Hyderabad!,5,550,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/04/2025,Bangalore,Swiggy Instamart,Snacking,Lays,10,Indiranagar Party,Macha 10 mins and Lays reached Indiranagar party. Sakkath service!,5,250,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/10/2025,Delhi,Zepto,Home Care,Vim,45,Delhi Smog,Bhai 45 mins wait after surge? System hang hai inka. Scam platform.,2,190,True
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,28/08/2025,Pune,Personal Care,Pepsodent,13,FC Road Shopping Break,Naad khula! Pepsodent reached in 13 mins. Solid Pune speed.,5,140,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,39,Mumbai Monsoon,Magnum pura melt ho gaya in rains. 39 mins is kachra service. Khali-pili waste.,2,480,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,12/04/2025,Hyderabad,Zepto,Snacking,Maggi,10,IT Raid Scenario,Hau 10 mins only! Maggi reached fast during crisis. Kirak timing.,5,180,False
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/10/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,60,Silk Board Jam,Simply waste guru. 60 mins wait + surge fee? HSR traffic is better.,1,150,True
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,28/08/2025,Delhi,Blinkit,Personal Care,Dove,11,House Party Kalesh,Bhai 11 mins flat. Dove reached before guests arrived. Systumm set!,5,420,False
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,05/01/2025,Pune,Ice Cream,Kwality Wall's,13,Viman Nagar Student Party,Vishesh speed for ice cream! Perfectly frozen in 13 mins. Bhaari Pune!,5,850,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,22/07/2025,Mumbai,Swiggy Instamart,Home Care,Surf Excel,42,Mumbai Monsoon,42 mins wait and surge fee for Surf Excel? Platform is kachra.,2,700,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,14/09/2025,Hyderabad,Zepto,Personal Care,Pepsodent,10,Banjara Hills Guest,Kirak speed! Pepsodent reached Banjara Hills in 10 mins. Zabardast.,5,150,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,18/02/2025,Bangalore,BigBasket Now,Snacking,Maggi,15,Indiranagar Party,Macha 15 mins for Maggi in Indiranagar. Sakkath fast delivery. Bombat!,5,180,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,12/11/2025,Delhi,Zepto,Home Care,Surf Excel,51,Delhi Smog,Bhai 51 mins wait with surge fee? System hang hai platform ka. Scam.,1,650,True
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,30/03/2025,Pune,Snacking,Lays,14,Ganpati Visarjan,Naad khula speed during visarjan. Lays reached in 14 mins. Bhaari!,5,200,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,38,Mumbai Monsoon,Kwality Wall's full melt. 38 mins in Mumbai Monsoon is kachra.,2,420,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/05/2025,Hyderabad,Swiggy Instamart,Snacking,Kurkure,12,Late Night Biryani Supplement,Hau 12 mins flat! Kirak zabardast speed for midnight munchies.,5,150,False
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/01/2025,Bangalore,Zepto,Personal Care,Dove,55,Peak HSR Hour,Simply waste 55 mins and surge fee? HSR traffic guru but platform is slow.,1,420,True
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,14/03/2025,Delhi,BigBasket Now,Snacking,Lays,11,IPL at Kotla,Oye hoye swaad! Lays reached in 11 mins. Systumm set hai!,5,220,False
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,12/12/2025,Pune,Home Care,Vim,14,FC Road Shopping Break,Vishesh speed on FC road. Vim reached in 14 mins. Bhaari!,5,180,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,21/08/2025,Mumbai,Zepto,Snacking,Lays,45,Mumbai Monsoon,45 mins wait + surge fee? Khali-pili kachra experience. Public pagal hai.,2,160,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/04/2025,Hyderabad,Blinkit,Home Care,Surf Excel,9,Gachibowli Power Cut,Kirak speed! Surf Excel reached in 9 mins. Zabardast!,5,580,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/11/2025,Bangalore,Swiggy Instamart,Personal Care,Pepsodent,10,Pre-Standup Breakfast,Macha 10 mins and Pepsodent was here. Sakkath fast. Bombat!,5,160,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/09/2025,Delhi,Zepto,Ice Cream,Magnum,12,Gurgaon Office Lunch,Oye hoye Magnum reached in 12 mins. Systumm hang speed dekh ke.,5,500,False
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,02/06/2025,Pune,Snacking,Maggi,13,Viman Nagar Student Party,Naad khula! Maggi reached in 13 mins. Bhaari and vishesh timing.,5,210,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Magnum,34,Mumbai Monsoon,Magnum is a shake now. 34 mins in rains is kachra service.,2,500,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,16/07/2025,Hyderabad,Zepto,Snacking,Lays,41,Summer Heat,Baigan timing! 41 mins wait and surge fee? Poti panna delivery.,1,220,True
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/11/2025,Bangalore,Blinkit,Home Care,Surf Excel,65,Silk Board Jam,Adjust maadi? 65 mins and surge fee is simply waste guru.,1,700,True
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,12/04/2025,Delhi,Zepto,Snacking,Kurkure,10,Late Night Kalesh,Bhai 10 mins flat. Kurkure saved the kalesh. Systumm set!,5,340,False
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,08/02/2025,Pune,Home Care,Vim,12,Hinjewadi Commute,Vishesh speed in traffic. Vim reached in 12 mins. Solid.,5,180,False
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,15/07/2025,Mumbai,Zepto,Snacking,Maggi,44,Mumbai Monsoon,44 mins wait + surge fee? Khali-pili waste of money. Kachra.,2,200,True
c1a2b3d4-e5f6-4a7b-8c9d-0e1f2a3b4c5d,14/01/2025,Bangalore,Zepto,Snacking,Maggi,12,Silk Board Jam,Macha how did he cross Silk Board in 12 mins? Sakkath fast delivery guru. Maggi saved my life.,5,240,False
d2e3f4a5-b6c7-4d8e-9f0a-1b2c3d4e5f6a,22/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,45,Mumbai Monsoon,Full melt ho gaya! 45 mins in Mumbai Monsoon is too much and Magnum is now juice. Khali-pili waste.,2,500,False
f1e2d3c4-b5a6-4f7e-8d9c-0b1a2c3d4e5f,10/11/2025,Delhi,Swiggy Instamart,Home Care,Surf Excel,55,Delhi Smog,Bhai 55 mins and surge fee? Platform is total scam. Smog is bad but system is worse. Dimag kharab.,1,850,True
a8b9c0d1-e2f3-4a4b-5c6d-7e8f9a0b1c2d,05/06/2025,Pune,BigBasket Now,Personal Care,Dove,14,Hinjewadi Commute,Vishesh speed in Hinjewadi traffic! Dove reached the PG in 14 mins. Naad khula delivery boss.,5,380,False
b2d3f4e5-a6c7-4b8c-9d0e-1f2a3b4c5d6e,20/01/2025,Hyderabad,Blinkit,Snacking,Lays,9,Gachibowli Power Cut,Hau 9 mins delivery! Needed Lays urgently during power cut scenario. Kirak service by Blinkit.,5,220,False
e9f8d7c6-b5a4-4e3d-2c1b-0a9f8e7d6c5b,12/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Kwality Wall's,42,Mumbai Monsoon,Ice cream is liquid. 42 mins in Mumbai Monsoon is kachra service. Full melt scene ho gaya.,2,650,True
c4d5e6f7-a8b9-4c0d-1e2f-3a4b5c6d7e8f,18/05/2025,Bangalore,Zepto,Personal Care,Pepsodent,50,Peak HSR Hour,Simply waste guru. 50 mins wait and surge charge also? Indiranagar traffic is better than this app.,2,160,True
a7b8c9d0-e1f2-4a3b-4c5d-6e7f8a9b0c1d,14/03/2025,Delhi,Blinkit,Snacking,Kurkure,11,IPL Finals,Systumm set hai! Kurkure reached in 11 mins before the first ball. Oye hoye swaad aa gaya bhai.,5,280,False
f1e2d3c4-b5a6-4f7e-8d9c-0b1a2c3d4e5f,25/09/2025,Pune,Zepto,Home Care,Vim,15,FC Road Shopping Break,Bhaari delivery! Vim reached my hostel in 15 mins while I was at FC road. Solid speed Pune team.,5,190,False
d9a0b1c2-d3e4-4f5a-6b7c-8d9e0f1a2b3c,08/04/2025,Hyderabad,Swiggy Instamart,Personal Care,Dove,10,IT Raid Scenario,Kirak timing! Dove reached in 10 mins flat. Zabardast speed for a quick morning order.,5,420,False
b4c5d6e7-f8a9-4b0c-1d2e-3f4a5b6c7d8e,19/08/2025,Mumbai,Zepto,Snacking,Maggi,52,Mumbai Monsoon,52 mins for Maggi and surge fee extra? Public pagal hai kya. Platform is ekdum slow and kachra.,1,210,True
a2b3c4d5-e6f7-4a8b-9c0d-1e2f3a4b5c6d,05/01/2025,Bangalore,BigBasket Now,Snacking,Lays,12,Pre-Standup Breakfast,Macha 12 mins only. Lays reached Indiranagar before my standup started. Sakkath timing guru!,5,150,False
c5d6e7f8-a9b0-4c1d-2e3f-4a5b6c7d8e9f,12/11/2025,Delhi,Swiggy Instamart,Home Care,Surf Excel,10,House Party Kalesh,Bhai 10 mins and Surf Excel is here. Saved the carpet kalesh from the spills! Systumm ek number.,5,750,False
e8f9a0b1-c2d3-4e4f-5a6b-7c8d9e0f1a2b,28/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,35,Mumbai Monsoon,Full melt ho gaya in 35 mins rain. Magnum is drinkable now. Khali-pili waste of money Mumbai rains.,2,550,False
b1c2d3e4-f5a6-4b7c-8d9e-0f1a2b3c4d5e,02/06/2025,Pune,Snacking,Kurkure,13,Viman Nagar Student Party,Naad khula speed for our party munchies. Kurkure reached in 13 mins. Bhaari service Pune!,5,350,False
d4e5f6a7-b8c9-4d0e-1f2a-3b4c5d6e7f8a,14/09/2025,Hyderabad,Zepto,Home Care,Vim,9,Biryani Side-hustle,Hau 9 mins delivery. Needed Vim to clean the biryani handi quickly. Kirak speed zabardast!,5,180,False
a7b8c9d0-e1f2-4a3b-4c5d-6e7f8a9b0c1d,12/03/2025,Bangalore,Swiggy Instamart,Ice Cream,Kwality Wall's,14,Indiranagar Party,Macha 14 mins and ice cream was perfectly frozen. Bombat delivery in Indiranagar traffic scene.,5,800,False
c0d1e2f3-a4b5-4c6d-7e8f-8a9b0c1d2e3f,30/10/2025,Delhi,BigBasket Now,Personal Care,Pepsodent,48,Delhi Smog,Challan kat gaya delivery ka. 48 mins wait for Pepsodent and surge fee? Bhai platform is scam.,1,190,True
e3f4a5b6-c7d8-4e9f-0a1b-2c3d4e5f6a7b,25/05/2025,Pune,Home Care,Surf Excel,14,Hinjewadi Commute,Vishesh speed on FC road. Surf Excel reached in 14 mins. Bhaari Pune quick service!,5,580,False
b6c7d8e9-f0a1-4b2c-3d4e-5f6a7b8c9d0e,15/07/2025,Mumbai,Blinkit,Snacking,Lays,55,Mumbai Monsoon,55 mins and surge fee for Lays? Mumbai rains are bad but this platform is kachra and slow.,1,250,True
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/02/2025,Hyderabad,Zepto,Personal Care,Pepsodent,10,Banjara Hills Guest,Kirak delivery to Banjara Hills. Pepsodent reached in 10 mins. Zabardast speed for guest arrival.,5,150,False
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,18/04/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,12,Pre-Standup Breakfast,Macha 12 mins for Kurkure in Indiranagar. Sakkath fast and fresh. Bombat experience guru!,5,160,False
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,12/12/2025,Delhi,Zepto,Personal Care,Dove,46,Delhi Smog,Bhai 46 mins for Dove with surge fee? System hang hai platform ka. Kalesh delivery experience.,2,380,True
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,28/03/2025,Pune,Ice Cream,Kwality Wall's,15,FC Road Shopping Break,Naad khula! Kwality Wall's was frozen and reached in 15 mins flat. Solid Pune delivery.,5,420,False
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,BigBasket Now,Ice Cream,Magnum,35,Mumbai Monsoon,Magnum full melt ho gaya in 35 mins rain. Mumbai Monsoon is tough but delay is kachra.,2,550,False
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/01/2025,Hyderabad,Zepto,Snacking,Lays,10,Charminar Visit Prep,Hau delivery in 10 mins. Lays is fresh. Kirak service for our Charminar outing today.,5,220,False
